triad_id,day_A,day_B,day_C,side_AB,side_BC,side_CA,metric_triangle_area,triadic_imbalance,orientation_score,dominant_carrier,rank,classification
T1620,2006,2020,2024,4.692994132043462,0.745508496107639,4.694184526525593,1.7440270327089935,6.29662109960425,1.0,Solar,1414,LARGE_TRIADIC_STRUCTURE
T571,2001,2022,2023,6.2785390553802305,0.5551450108099307,6.3198548760114335,1.7419412299386112,11.384151443225726,1.0,Solar,1415,LARGE_TRIADIC_STRUCTURE
T1805,2008,2010,2015,0.7450871749361198,4.703078638181932,4.854182795421148,1.7379490940907039,6.514919272147347,1.0,Nuclear,1416,LARGE_TRIADIC_STRUCTURE
T015,2000,2001,2016,0.8478459611375836,5.900652212193933,6.5375748690495765,1.7361164734180334,7.710804991366464,1.0,Solar,1417,LARGE_TRIADIC_STRUCTURE
T1048,2003,2020,2023,5.465780229768622,0.6440632683604465,5.395103506186263,1.7351538615040887,8.486402653705953,1.0,Solar,1418,LARGE_TRIADIC_STRUCTURE
T1539,2006,2011,2024,1.3558080873933933,3.6331376776537128,4.694184526525593,1.7336919409935831,3.46227800982541,1.0,Solar,1419,LARGE_TRIADIC_STRUCTURE
T1368,2005,2011,2024,1.5386272695154788,3.6331376776537128,4.933586739101724,1.7325036137754901,3.2064859611225622,1.0,Solar,1420,LARGE_TRIADIC_STRUCTURE
T1501,2006,2009,2015,0.7939623900662602,4.810974090610833,5.20030312389734,1.7263789006185726,6.549810405330847,-1.0,Nuclear,1421,LARGE_TRIADIC_STRUCTURE
T2328,2013,2015,2018,1.60958323303599,2.4136531685890628,2.1930998027825006,1.7205229525454275,1.4995516348890134,-1.0,Nuclear,1422,LARGE_TRIADIC_STRUCTURE
T1416,2005,2016,2017,4.488945736814479,0.767881969213521,4.50032108168606,1.71917771491733,5.860693781227045,-1.0,Solar,1423,LARGE_TRIADIC_STRUCTURE
T867,2003,2005,2022,0.8881030229852249,4.75706127321746,5.322462373309398,1.7190819063041731,5.993068636810559,1.0,Solar,1424,LARGE_TRIADIC_STRUCTURE
T866,2003,2005,2021,0.8881030229852249,4.78243669864322,5.3526240196754005,1.718583202272091,6.027030514639348,1.0,Solar,1425,LARGE_TRIADIC_STRUCTURE
T293,2000,2021,2024,6.995876484093234,0.5144514862615838,7.166770537617042,1.7169284652974246,13.930896749266937,1.0,Solar,1426,LARGE_TRIADIC_STRUCTURE
T563,2001,2020,2022,6.400689398042448,0.5554172093215642,6.2785390553802305,1.715812352300258,11.524110687641128,1.0,Solar,1427,LARGE_TRIADIC_STRUCTURE
T1254,2004,2019,2024,4.676548897062097,0.8551861091028136,5.169522743196531,1.7136058711410198,6.04490962630338,1.0,Solar,1428,LARGE_TRIADIC_STRUCTURE
T1175,2004,2011,2021,1.7854780106890713,3.4283383582534754,5.010246177141358,1.707133673477415,2.806109146764428,1.0,Solar,1429,LARGE_TRIADIC_STRUCTURE
T2025,2009,2019,2025,3.591529653323521,1.021866982781259,4.0821333544947755,1.7043386076921763,3.9947795782424236,1.0,Solar,1430,LARGE_TRIADIC_STRUCTURE
T869,2003,2005,2024,0.8881030229852249,4.933586739101724,5.535161697575202,1.7037118624613878,6.232567117010352,1.0,Solar,1431,LARGE_TRIADIC_STRUCTURE
T2214,2011,2018,2024,2.9659062253752944,1.2422139313348002,3.6331376776537128,1.697726519586376,2.9247278476017295,-1.0,Solar,1432,LARGE_TRIADIC_STRUCTURE
T1773,2007,2020,2024,4.564756493304473,0.745508496107639,4.571150933787926,1.6969831296543456,6.131587980089134,-1.0,Solar,1433,LARGE_TRIADIC_STRUCTURE
T606,2002,2004,2012,1.2061307551078042,3.523751147404654,4.3587947752611,1.6948840881325762,3.613865873830164,1.0,Nuclear,1434,LARGE_TRIADIC_STRUCTURE
T1264,2004,2021,2025,5.010246177141358,0.6959751395997428,5.219071801281487,1.6938961460313218,7.498934235327701,1.0,Solar,1435,LARGE_TRIADIC_STRUCTURE
T1331,2005,2009,2016,1.0392933851517998,3.8488704946890007,4.488945736814479,1.6934412873371516,4.319228622973311,1.0,Solar,1436,LARGE_TRIADIC_STRUCTURE
