SiO2,TiO2,Al2O3,FeO,CaO,MgO,MnO,K2O,Na2O,P2O5
52.09739425,2.190585392,16.25698326,10.67685232,6.855720949,4.168197204,0.167336384,2.200726991,4.381170784,1.005032465
49.1535486,2.546448028,15.79609394,11.20099481,8.866914649,7.253826057,0.154207211,1.27829662,3.297193662,0.452476423
48.99807047,2.495037329,15.83233037,10.96976556,9.047045924,7.515539271,0.148079451,1.21709138,3.326716439,0.450323811
50.98406841,2.638506725,16.10503913,11.61509876,7.489299859,4.170870246,0.170488127,1.816510399,4.130277835,0.879840512
48.1688761,2.710450984,14.11058752,11.59158586,9.268321155,9.207412144,0.158363428,1.360301243,2.994693035,0.429408527
48.24419345,2.527415142,14.25096731,11.41663685,9.510795131,9.226587806,0.159359107,1.289083225,2.963876391,0.411085595
48.36976336,2.557528403,14.22878897,11.40599826,9.255817077,9.144178932,0.159338079,1.380253424,3.075123437,0.423210057
48.53411826,2.567781665,14.33086052,11.4247267,9.195297187,8.982161159,0.159344554,1.370160177,3.014352389,0.421197388
49.02264421,2.54649911,14.64997894,11.09167212,9.090291643,8.31924012,0.156239388,1.491375973,3.20595107,0.426107421
48.86506649,2.557424041,14.57325763,11.30508378,9.113360272,8.352222164,0.159331577,1.49183069,3.156186018,0.42623734
48.64871877,2.557787843,14.26068222,11.37975621,9.023307112,9.094356775,0.158339247,1.410843294,3.044985527,0.421222998
48.16410292,2.690448413,14.12231601,11.5928804,9.299814139,9.218593054,0.158381114,1.350300524,2.974722208,0.428441219
48.33653265,2.6391219,14.4339667,11.47167091,9.033917273,8.861359303,0.158347314,1.522570327,3.085742529,0.456771098
48.09586354,2.639283351,14.22167683,11.60024947,9.085225383,9.21718955,0.15937211,1.512512382,3.025024764,0.443602625
47.63232381,2.62988102,13.64695016,11.83196954,9.585357851,10.17428874,0.16347909,1.188015751,2.75172879,0.39600525
47.05343264,2.630442274,13.30455359,11.89846489,9.861619491,10.84676582,0.166560824,1.198425438,2.650754569,0.38898046
46.93013531,2.599894966,13.08072155,11.96207228,9.95272292,11.19173536,0.166555771,1.157765727,2.589739127,0.368656982
47.6323284,2.680651183,13.23063822,11.87765397,9.808746372,10.1844437,0.163479106,1.248939756,2.772037018,0.401082279
47.38618469,2.670931542,13.10076688,11.95269094,9.962676208,10.52123604,0.165536822,1.198364722,2.660775909,0.380836246
48.34818677,3.311241363,16.77966482,12.02763016,7.963230762,4.865290223,0.168609223,1.879078687,3.839414832,0.817653159
48.42241875,3.271510457,16.65219142,12.12235235,7.772377327,4.897105715,0.171703499,1.899914458,3.942068501,0.848357525
48.88145575,3.035421655,16.66943932,11.49157137,8.10122569,4.994740651,0.164460973,2.152205321,3.695295928,0.814183334
48.75591545,3.025669056,16.61072005,11.49308817,8.021068973,5.188311703,0.165498005,2.132182892,3.797316197,0.810229499
49.08578898,2.799106975,17.77838597,10.2115446,8.366895848,4.543477988,0.182550455,1.338703336,4.543477988,1.150067866
49.06969248,2.819048256,17.71538598,10.37454638,8.548408921,4.106886848,0.226132288,2.02809227,3.701268394,1.410538174
48.68215365,2.597463805,15.52390477,11.17485495,8.989659888,7.7416597,0.152195145,1.268292873,3.256976099,0.612839116
49.22180456,3.19688009,16.30916287,11.70724632,8.443822969,5.470217044,0.155277033,1.430984421,3.562237815,0.502366871
49.34358097,3.217177122,16.90794033,11.61592391,8.717839583,4.577119502,0.155277003,1.319347085,3.643427719,0.502366775
49.99771724,3.411011775,15.88759949,12.04868567,8.314341202,4.41604203,0.160398768,1.532924935,3.705414577,0.525864315
50.28850281,2.933665182,16.71884621,11.63678659,7.055007964,4.161947144,0.160387231,2.070822481,4.26345805,0.710576342
49.39119394,3.248085093,16.52463291,11.61757458,8.373969379,4.861977373,0.151238962,1.563140951,3.745448122,0.522738695
50.15707676,3.157023047,16.25207041,11.91093604,7.654004428,4.202596596,0.168509912,1.888123108,3.979270207,0.630389489
48.34637628,2.761489783,13.8886692,11.75720313,9.330180554,9.086519691,0.162440575,1.218304316,3.04576079,0.403055678
48.50685539,2.822290875,14.06069375,11.8389426,9.035391649,8.791740639,0.162434007,1.258863556,3.106550387,0.416237143
49.76680532,2.658288072,15.70622113,11.20201763,8.370563588,6.452943565,0.157265134,1.714697268,3.520709775,0.450488513
48.55331149,3.148854929,15.75443224,12.11038012,8.420647538,6.094557929,0.161505785,1.594742658,3.555158791,0.606408514
49.93414666,2.710391778,16.95263771,10.86059459,7.593157491,4.862463153,0.168511249,2.547971297,3.593553144,0.776572925
49.88089323,2.719853385,16.77581211,10.95829238,7.570935168,5.13524557,0.168468531,2.405243478,3.612939571,0.772316577
49.9544529,2.658015163,16.6582477,10.62576192,7.50737107,5.082693116,0.165365065,2.576854394,4.007312936,0.763925732
50.03106148,2.648166101,16.64996388,10.71824671,7.305285797,5.022383985,0.1674128,2.627873641,4.06863834,0.76096727
50.61387343,2.597144036,16.98288718,10.52534442,7.111710818,4.53485697,0.167394049,2.759465539,3.956586618,0.750736948
50.98674395,2.545280973,16.93473795,10.25602944,7.007128097,4.451706562,0.162248986,2.778513891,4.12720859,0.750401562
51.01893517,2.556018223,17.07055028,10.35881804,6.998621326,4.371602596,0.162286871,2.687876306,4.016600065,0.758691123
44.7887428,3.823925362,16.24151277,13.12265318,10.44460465,6.620679283,0.188145264,0.539010756,3.783245305,0.447480627
44.63773638,3.792682385,16.19770252,13.11096841,10.37141027,6.883769369,0.187092107,0.559242711,3.813018483,0.446377364
45.08052847,3.629623064,16.46039143,12.9175141,9.943337132,6.018870739,0.195206619,2.023235265,3.23310962,0.498183558
50.69835312,2.464432848,15.96303417,10.54007345,7.596132522,5.882185398,0.141983785,2.200748675,3.924837499,0.58821854
50.78601519,2.403411661,16.00246245,10.46632398,7.626015061,5.86148498,0.139945489,2.068759405,4.005686102,0.639895679
49.20127876,2.454991641,14.89226334,11.19118461,9.333026074,8.227265376,0.153183363,1.05503773,3.094101035,0.397668068
49.09816506,2.465561915,14.74263977,11.28441496,9.425954813,8.462052006,0.154224449,0.974049152,3.013464563,0.379473315
49.99913396,2.91070009,17.46420054,11.02385354,7.991747983,4.533390036,0.146042095,1.480704576,3.924881307,0.52534587
49.14275075,2.59767586,15.21060982,11.39489995,8.381563518,7.245080329,0.162354741,1.704724783,3.521068451,0.639271794
48.66209914,2.719800327,15.63885188,11.33247963,8.748014486,7.2460352,0.162376139,1.46138525,3.430195935,0.598762012
48.75964784,2.66995365,15.21772061,11.63773167,8.487000956,7.238315409,0.172582555,1.634458318,3.502410682,0.680178306
48.75022674,2.588238147,14.84938199,11.46195547,8.576710723,8.119962814,0.162399256,1.64429247,3.278434986,0.568397397
48.60540098,2.883027126,14.92271083,11.69206702,8.892717472,7.867415572,0.162424063,1.370453035,3.146966229,0.456817678
49.27050279,3.737692234,15.80393781,12.16423251,8.348866891,4.66195852,0.162508358,1.645397125,3.686908372,0.517995391
49.46405841,3.114328534,15.89626323,11.41916365,9.342985603,5.660571081,0.152165889,1.146316366,3.398371527,0.405775705
48.67917707,2.608538054,15.17418051,11.46195547,8.728960024,7.967713511,0.162399256,1.451443353,3.197235358,0.568397397
47.36251918,2.781850001,14.81284362,11.52904777,9.157768982,8.873492339,0.162443796,1.482299636,3.147348541,0.690386132
47.35429319,2.781963194,14.7626806,11.56606052,9.147988458,8.90431285,0.162450405,1.269143793,3.360692763,0.690414223
48.78490427,3.198177907,16.97572527,11.63891324,8.17312132,4.731272714,0.172600078,1.888447907,3.726131086,0.710706202
49.48051069,3.105853594,16.86904795,11.36137439,7.632685956,4.41518403,0.172547422,2.101018608,4.100538732,0.761238626
46.95176219,3.639829118,14.54914935,13.18295856,9.00806871,7.452499283,0.162673927,1.301391416,3.182308698,0.569358745
47.23426057,3.25052976,14.66801554,12.08332791,9.324957248,8.045061155,0.162526488,1.564317447,3.118476988,0.548526897
47.38758456,3.240437187,14.69878561,12.01044856,9.314987148,7.974116588,0.162529765,1.472925994,3.189646635,0.548537956
47.38228919,3.240075081,14.71745703,11.99996709,9.385045061,7.861498785,0.162511603,1.564174177,3.138505329,0.548476659
46.79430827,3.495600878,14.71404091,12.50836174,9.409669806,7.783808932,0.162586087,1.54456783,3.068812399,0.518243153
48.39813516,3.037582371,15.47236773,11.82883815,8.218742936,6.400257169,0.162546214,2.001350257,3.647130672,0.833049346
47.85858563,2.863594557,15.30296807,11.42150596,8.672020396,7.321459843,0.16247345,1.990299763,3.594725082,0.81236725
47.64778139,2.975447559,15.20220135,11.65053322,8.713085345,7.331990232,0.172636889,2.020867114,3.483203115,0.802253779
45.02447905,2.975901729,14.16854236,11.78939757,10.27854112,10.80668751,0.182819901,1.62506579,2.711828538,0.436736431
49.10073659,2.058166601,14.98328014,10.16318221,7.421006972,7.92121273,0.162498896,3.131023888,4.358986814,0.699905161
48.46867059,2.104145308,15.11330902,9.875187436,6.956954488,8.16131714,0.147357407,3.682044178,4.613203316,0.877811114
47.75985357,2.089233447,15.13717278,10.25945723,6.849601406,7.273924883,0.15043838,4.241891747,5.039231316,1.199195239
47.4189695,2.172270244,14.59014157,10.22598099,7.374027936,9.046371476,0.151786833,3.978200806,4.092076437,0.950174212
49.2615485,2.150299934,15.00748437,9.587728674,7.698160576,8.535042393,0.141529781,2.942063027,3.93161331,0.74452943
50.56449689,2.033831865,15.59882369,9.87052057,7.27678393,6.763153528,0.140548946,3.004745924,4.019673623,0.727421033
47.9809754,2.339739084,15.09898423,10.09373959,6.98134267,8.120767034,0.157698029,4.118522432,4.213977442,0.89425409
47.84971196,2.357885655,14.982974,10.26297676,7.053622161,8.217114245,0.148142949,4.108700375,4.125092487,0.893779418
48.76808468,2.252421335,15.0973411,10.03093058,7.019710933,7.775613935,0.158092394,3.752297001,4.331883554,0.813624488
47.90186304,2.348914024,14.90854803,10.0060672,7.280070026,8.232522548,0.142391667,4.075842299,4.159704624,0.944076542
50.16663308,1.99948601,15.16230915,9.632261439,7.753042534,7.992527786,0.152230075,2.759305017,3.811016846,0.57118806
49.759323,2.160503288,15.07167318,9.566575048,7.768629928,7.899456599,0.141605345,2.608018653,4.33690412,0.687310835
49.72965443,2.193343996,15.03724341,9.618126287,7.808143354,7.908426612,0.140400573,2.668192596,4.182420653,0.714048091
47.54537644,1.976424948,14.35854796,9.600493762,6.757540124,10.17304939,0.146937042,4.091720544,4.329179355,1.020730435
49.18802219,2.011673326,14.60714045,10.04890467,7.067071834,8.893169315,0.149670997,3.165536528,4.073742971,0.795067718
47.45960156,2.280412208,15.30957596,10.15199439,7.001151003,6.631196772,0.152198045,4.914598906,4.818605249,1.280665905
47.88011908,2.252401791,15.47339855,10.129308,6.666825478,6.727550425,0.149252045,4.446542246,5.040180776,1.234421608
49.11611742,2.125333026,14.72431429,9.91356769,8.056920144,8.469851636,0.162796635,2.812838431,3.956604722,0.661656009
49.33371823,2.138423977,14.67446215,9.930698564,7.67887963,8.55912374,0.164705261,2.658957246,4.196080983,0.664950225
49.73427081,2.170013514,15.03018829,9.781691717,7.859508119,7.712630538,0.144614803,2.769923449,4.132774898,0.664383866
47.9336729,2.154169788,15.77363358,10.01771865,6.186296542,5.706446817,0.145562156,5.228068227,5.516440417,1.337990922
48.00134772,2.171560122,15.81897225,10.07043434,6.169532675,5.614596077,0.146775315,5.216292688,5.493173966,1.297314848
47.38227495,2.120134463,14.46308227,10.24436219,6.596543583,9.085036769,0.151698108,4.301072529,4.637087608,1.018707531
47.63459674,2.134174282,14.58279391,10.17011388,6.597828029,8.839317024,0.147995169,4.290607874,4.583673406,1.018899684
51.77263481,2.023751373,15.82673935,8.799671805,7.608141245,6.318867107,0.134276474,2.63894417,4.261648464,0.615325199
51.49382098,2.067474067,16.10364939,8.995068676,7.859940129,6.366922462,0.127588756,2.642012333,3.711883141,0.631640067
51.75667021,2.026151109,15.78851616,8.790743518,7.658231128,6.579686085,0.130969048,2.615371492,4.041206034,0.612455211
51.77038406,2.041095444,15.90274451,8.727248926,7.765493973,6.347639254,0.13559559,2.625689809,4.070221223,0.613887215
48.10777909,2.013010646,14.87993685,10.04179429,7.67546013,8.699793936,0.154318007,3.413926907,4.209766914,0.804213225
50.7020803,1.823941867,15.61554249,10.77635912,7.47726244,6.711228551,0.142596677,2.33562124,3.789679533,0.625687779
50.76773916,1.789519378,15.48513205,10.82972703,7.126332436,6.685239766,0.142817654,2.275690662,4.286068094,0.611733773
52.26662206,1.614807702,15.74293175,10.1764916,7.055049278,6.332991934,0.1348234,2.028880077,4.157973407,0.489428792
50.64629644,1.793936385,15.53512201,10.76365848,7.142229598,6.833447145,0.139134343,2.324377909,4.185195572,0.636602122
50.14026426,1.873552142,15.52136258,10.83551765,7.156565736,6.84089774,0.143757952,2.509890701,4.307098013,0.671093229
48.61171973,2.620030937,15.01835939,9.586310588,7.439277842,7.563779549,0.124983028,2.990447582,4.902465306,1.142626052
48.68799803,2.62769278,15.07035237,9.558828407,7.495468351,7.438437024,0.123018403,2.960080684,4.89072279,1.147401155
47.83480908,2.760455889,15.04328516,9.721928758,7.611507714,7.455384975,0.127538863,3.194872601,4.968778462,1.2814385
47.87275597,2.75681035,15.03692411,9.722565682,7.62965761,7.489082998,0.127983587,3.178574444,4.905145099,1.280500147
45.54659757,3.128498341,14.52022855,10.71842799,7.813386004,7.595298806,0.143515575,3.736475815,5.36581607,1.431755282
45.44643199,2.827974714,13.53391124,10.32565345,7.681523533,10.34773971,0.1403747,3.255280157,5.107585984,1.333524527
44.83512162,2.95414684,12.89561572,10.58270734,7.757313456,11.2410134,0.138629488,3.373983926,4.886266729,1.335201486
58.39548546,0.566455428,18.19738063,5.735747612,8.011298196,4.127032404,0.131498582,1.669020458,2.83227714,0.333804092
48.46083511,2.224931423,14.83287616,10.88082902,7.772020725,8.727014122,0.172711572,2.377323987,3.941887636,0.609570253
51.48776277,1.797501777,14.92840459,10.41941708,8.012592668,7.443891541,0.152330659,1.5639281,3.808266477,0.385904336
50.73866531,1.986754967,15.28273051,10.45338767,7.722873153,7.193071829,0.152827305,1.966377993,4.014263882,0.489047377
51.14332381,1.755818702,15.10820743,10.19804002,7.788893426,7.492854226,0.163331972,2.00081666,3.919967334,0.428746427
50.34278113,2.077151335,15.45073161,10.59040213,7.786759439,7.111429449,0.153484089,1.923667247,4.041747672,0.521845902
48.3937397,1.853377265,15.54777595,9.0815486,11.12026359,9.163920923,0.205930807,1.956342669,2.26523888,0.411861615
48.60541427,1.845775226,15.27891715,9.044298605,11.17719442,9.12633306,0.205086136,1.948318294,2.358490566,0.410172272
49.36747917,2.056978299,16.14727965,9.071274298,10.28489149,6.993726216,0.215982721,2.262676129,3.085467448,0.514244575
49.88172375,1.954129384,16.35297748,9.163838322,9.462100175,7.096575131,0.226267613,1.748431554,3.496863108,0.61709349
49.28068564,2.244668911,13.97816549,11.57024793,8.67258443,9.692888481,0.173451689,1.326395266,2.652790532,0.40812162
49.5220663,2.338824487,15.25320317,11.16534472,8.236729713,7.829977629,0.162700834,1.72869636,3.254016677,0.508440106
48.13102715,1.755940046,15.42791254,10.50795732,8.597001265,9.977393439,0.182698964,1.664590564,3.410380667,0.345098044
48.5197426,1.693604146,15.9985106,10.15833243,8.820854929,9.435794529,0.181457587,1.562551445,3.316641453,0.312510289
48.462815,2.154806372,13.60983836,11.1447297,9.371374881,10.14385264,0.172791077,1.392492797,3.110239386,0.437059783
52.84672407,2.08819939,14.17938317,11.47053222,8.312052205,6.234039154,0.152795077,1.039006526,3.310560008,0.366708186
47.26034465,2.187596739,13.0017542,12.07305748,9.028995976,10.83479517,0.196058198,1.393045093,3.374264782,0.65008771
47.53593429,2.145790554,12.62833676,12.65913758,8.655030801,8.572895277,0.23613963,2.05338809,4.579055442,0.934291581
47.40313273,2.174361088,12.88128607,12.05688376,9.099340478,10.92333059,0.195795548,1.164468261,3.452184666,0.649216818
47.53717002,2.154344088,12.64286437,12.01577829,9.193890968,10.92343481,0.192171538,1.577829473,3.186001821,0.576514615
47.14563903,2.172799016,12.60633391,12.08363226,9.142154351,11.27395716,0.194731987,1.168391924,3.587168187,0.62519217
45.94071509,2.261383315,12.42742182,12.65152287,9.391871244,11.61250891,0.213914638,1.415911175,3.432820617,0.651930325
46.00632459,2.20340712,12.44516985,12.39416505,9.446087932,12.03713149,0.204019178,0.958890136,3.682546159,0.622258492
45.48714271,2.264112284,12.70361643,12.5396988,9.415018953,11.16688864,0.204897039,1.936277021,3.595943039,0.686405081
45.42206798,2.245585383,12.6569358,12.58548535,9.451873022,11.94243136,0.204144126,1.214657548,3.643972645,0.63284679
46.81762546,2.356181151,12.44390045,12.11750306,9.536923705,10.30191758,0.19379845,1.285189719,4.120767034,0.826193391
47.0456169,2.377793652,12.24614757,12.3073783,9.041738953,10.40922543,0.193897337,1.428717216,4.133074804,0.816409838
47.2705093,2.409271119,11.79221307,12.0768527,8.996645319,11.28392803,0.193148318,1.331706821,3.812137847,0.833587476
46.55225568,2.404686055,12.33172336,12.30089405,9.279621827,10.68749358,0.195252287,1.377042442,4.028362964,0.842667763
46.83281412,2.377985462,12.35721703,12.14953271,9.138110073,10.79958463,0.197300104,1.734164071,3.592938733,0.820353063
47.09511568,2.385604113,12.33933162,12.2159383,9.213367609,10.38560411,0.195372751,1.388174807,3.948586118,0.832904884
46.53802497,2.363017233,12.27943453,11.9801878,9.41079352,10.9379837,0.196058198,1.620059849,3.890207409,0.784232793
46.66461096,2.415458937,12.3342584,12.11840888,9.374036386,10.68969062,0.195292425,1.23342584,4.131976565,0.842840991
46.72992552,2.397714519,12.34567901,12.12121212,9.203142537,10.71319253,0.19385777,1.244770942,4.193449648,0.857055403
46.65022606,2.394163584,12.33045623,12.20715166,9.484175915,10.7891492,0.195232224,1.572133169,3.524455405,0.852856556
46.95121951,2.367886179,12.29674797,12.16463415,9.258130081,10.67073171,0.193089431,1.128048781,4.136178862,0.833333333
47.05522099,2.459936715,12.35071961,12.58548535,9.43145861,9.758089211,0.173522507,2.470143922,2.960089823,0.755333265
46.9536628,2.465837871,12.53467585,12.66824206,9.401006884,9.565396075,0.174663516,2.517209494,2.959005445,0.76030001
48.19400389,2.353422695,12.48337256,12.24803029,8.973703059,9.597871687,0.163716361,2.353422695,2.895733142,0.736723626
47.35202492,2.917964694,12.98026999,12.14953271,9.117341641,8.276220145,0.166147456,1.256490135,4.901349948,0.882658359
51.89727463,1.740041929,14.42348008,10.639413,8.522012579,9.077568134,0.146750524,0.555555556,2.756813417,0.241090147
51.43384749,1.694547035,13.67586357,11.26439279,8.581359983,10.44970671,0.141212253,0.445361721,2.150771236,0.162937215
52.04979609,1.974672677,15.49688774,10.50654647,9.100665379,6.804035201,0.118051084,0.568791586,3.101523932,0.279029835
52.91836949,2.116734779,14.79618569,10.47888505,9.336686577,6.402598764,0.136225506,0.649690873,2.923608928,0.241014356
52.04758396,1.905463733,14.41204337,10.65375303,9.211495947,7.811348563,0.136856511,0.589535741,2.989788399,0.242130751
45.77809504,2.274117887,13.52233327,12.13542729,9.412604528,11.2278197,0.183561085,1.927391393,3.079747094,0.458902713
45.49417131,2.1794222,12.90420679,12.43791181,9.457678662,12.31626964,0.182463254,1.794221997,2.818043588,0.415610745
46.89167009,2.195322117,14.14649159,11.09971276,8.381206401,9.868691014,0.174394748,3.159622487,3.313500205,0.769388593
46.33244298,2.270392439,13.99219232,11.18758989,8.608999384,10.76638586,0.184918841,2.270392439,3.626463941,0.760221903
46.33744856,2.520576132,14.34156379,11.50205761,8.528806584,9.619341564,0.185185185,2.901234568,3.343621399,0.720164609
46.44148332,2.530730297,14.46131598,11.62070034,8.47019936,9.410184898,0.185931206,3.098853424,3.06786489,0.712736288
45.68408088,2.350405419,13.70214513,11.17725547,8.980806733,11.34147593,0.174484245,2.81227548,3.027814841,0.749255876
45.57517607,2.368071859,13.69807084,11.25854854,9.043584771,11.43207104,0.183729713,2.521179953,3.174441156,0.745126059
49.78333165,2.065907488,12.81870402,11.05512446,9.483019248,9.634183211,0.16124156,1.431018845,3.154288018,0.413181498
51.43913652,2.008794723,13.21207276,10.62362582,9.224465321,8.235058965,0.159904058,1.409154507,3.298021187,0.38976614
51.39265963,2.021116139,13.17244847,10.65862242,9.160382102,8.305681247,0.150829563,1.427853193,3.318250377,0.392156863
50.67742578,2.181709504,13.22972704,10.47021319,9.464036661,8.507670851,0.149432158,1.593943017,3.287507472,0.43833433
49.6549655,2.200220022,12.99129913,10.57105711,9.440944094,9.560956096,0.150015002,1.700170017,3.260326033,0.470047005
50.73463268,1.95902049,13.56321839,10.82458771,9.015492254,8.415792104,0.15992004,1.499250375,3.408295852,0.419790105
49.96007984,2.165668663,12.73453094,10.25948104,9.630738523,9.920159681,0.159680639,1.706586826,2.994011976,0.469061876
49.02801316,2.163293789,12.90997906,10.67690161,9.769713887,9.959126707,0.159505533,1.664838999,3.170172465,0.49845479
49.45187569,2.242783868,12.7024037,11.24409132,9.715377653,9.363371216,0.160917228,1.438197727,3.178115257,0.502866338
49.57170211,2.29769223,12.5062985,11.01481407,9.553562431,9.805502368,0.16124156,1.340320468,3.214753603,0.534112668
50.29782938,2.27158001,12.0343261,11.33770823,9.78293791,9.560827865,0.17163049,1.22160525,2.826855124,0.494699647
50.79760718,2.342971087,12.6221336,11.50548355,9.501495514,8.713858425,0.159521436,0.977068794,2.921236291,0.458624128
49.20012074,2.384545729,13.10997082,11.25867794,9.850085522,8.833886709,0.171043365,1.549451655,3.09890331,0.543314217
50.33356567,1.991436822,13.42228418,10.84337349,9.638554217,8.553221149,0.159314946,1.354177039,3.315742308,0.38833018
48.48484848,2.272727273,16.39684516,10.69946036,10.97965961,5.458696555,0.145288502,1.349107514,3.559568286,0.653798257
49.11050117,2.317779811,16.67174952,10.9382942,9.098302328,5.255667378,0.152485514,1.687506354,4.106943174,0.66077056
49.82790038,1.923466289,15.25612472,11.62178579,7.784976716,7.288924884,0.151852602,1.872848755,3.786191537,0.485928326
49.17661589,2.367229313,16.87937423,10.90983944,9.746809387,5.22848909,0.15438452,1.605599012,3.272951832,0.658707287
49.79278278,1.950874356,15.1218033,11.53340746,7.934903467,7.672091378,0.151622359,1.849792783,3.507530577,0.48519155
49.5744899,1.866092484,15.20557777,11.5656721,8.39741618,7.27981134,0.153798831,1.845585974,3.63990567,0.471649749
49.84191739,1.937786843,15.21672616,11.73890872,7.781744008,7.547169811,0.152983172,1.866394697,3.447220806,0.469148394
48.79649891,2.05272481,15.05678858,13.23330207,8.335938314,7.825362092,0.156298843,1.344170053,2.771699489,0.427216839
48.69439571,2.394467953,15.81174528,10.92992053,9.175353494,6.161626587,0.144493756,2.714418413,3.313035401,0.660542884
48.34732152,2.393534349,15.44917625,11.31488965,9.138949332,6.952647394,0.145062688,2.921976997,2.652574863,0.683866957
49.23013755,2.278792856,15.90022583,10.54198317,8.68404845,6.302607268,0.133442825,2.597002669,3.726134264,0.605625128
48.48950333,2.211981567,14.71582181,11.92012289,7.916026626,8.01843318,0.143369176,2.140296979,3.850486431,0.593958013
47.97241663,1.934952655,16.22066694,11.96994648,6.772334294,5.444627419,0.15438452,3.190613421,5.475504323,0.864553314
49.86242739,2.343829614,14.68460206,12.68725161,8.183022521,6.93977377,0.163049017,1.447060022,3.291552023,0.397431978
47.03020474,2.533954997,14.53476586,14.3523211,8.57490371,7.571457531,0.17230894,1.601459558,3.061017636,0.567605919
51.9401161,2.189632346,14.44138914,12.04807007,8.259496894,6.161523577,0.152765047,1.273042061,3.208065995,0.325898768
51.69508729,2.060495331,14.42346732,12.11936663,8.871295169,6.201786439,0.142103126,1.055623224,3.136419001,0.294356476
50.74748878,2.22362946,14.31651844,11.02233019,8.874210723,8.133000903,0.158395523,1.106737951,3.035914195,0.381773825
47.30084414,2.448872919,13.74823676,11.3802681,9.815814273,10.21210491,0.172742073,1.524194763,2.936615243,0.460306818
47.4315732,2.427440256,13.88414573,11.2856918,9.750387639,9.892580792,0.171647449,1.564124684,3.118092714,0.474315732
47.95275926,2.476814831,14.30259056,11.29856133,9.38956442,9.277904735,0.169519704,1.603839112,3.004660614,0.523785431
47.93584978,2.490834188,14.42650495,11.33646959,9.322836531,9.150003139,0.169783392,1.606333884,3.019501036,0.541883519
48.90936189,2.54153824,14.88324793,11.23626865,8.570066946,8.153254675,0.163675063,1.738412156,3.212504336,0.591670102
53.34431951,2.023684352,14.7425405,10.68570298,8.752434821,6.152000429,0.1487408,0.698171101,3.197421276,0.254984228
52.43499398,1.94541427,14.74259251,10.98919128,8.703702383,7.234509315,0.152998726,0.526883031,3.02957743,0.240137074
48.40964344,2.096839546,15.95421394,10.14991896,8.356969206,9.167341977,0.162074554,2.086709887,3.160453809,0.455834684
47.92190802,2.012679883,15.4875717,10.09358961,8.292241119,10.00301902,0.161014391,1.972426286,3.62282379,0.432726175
48.15037594,2.035087719,15.77944862,10.01503759,8.170426065,9.423558897,0.170426065,2.045112782,3.759398496,0.45112782
48.11396469,2.086677368,15.97110754,9.981942215,8.136035313,9.099117175,0.170545746,2.086677368,3.892455859,0.461476726
48.09045226,2.010050251,15.57788945,9.869346734,8.412060302,9.75879397,0.170854271,1.989949749,3.688442211,0.432160804
48.15784176,2.063619891,15.94523857,10.00603986,8.365210389,9.321522046,0.161063016,2.083752768,3.432655527,0.463056171
48.26235436,2.049015669,15.84973885,9.973885094,8.236239454,9.260747288,0.170751306,2.059059863,3.666130976,0.472077139
48.07249424,1.992590368,15.70041053,9.772704516,8.410934215,9.712626414,0.160208271,2.002603384,3.744868329,0.430559728
48.19678755,1.99010001,15.54702495,9.970704112,8.324073139,9.798969593,0.161632488,1.959793919,3.616526922,0.434387312
48.36382114,2.052845529,15.82317073,10.0203252,8.37398374,9.796747968,0.162601626,1.941056911,3.008130081,0.457317073
48.07288017,1.972169386,15.59715687,9.930924016,8.33917309,9.950946041,0.160176194,1.972169386,3.583942337,0.420462509
45.82348711,2.67132436,13.66485154,11.74355286,9.246892017,12.02095962,0.205486489,1.746635159,2.363094627,0.513716223
45.81953642,2.607615894,13.68998344,11.67218543,9.219784768,12.10678808,0.165562914,1.831539735,2.400662252,0.48634106
45.96599691,2.627511592,13.72488408,11.77743431,9.201442555,11.90108192,0.164863472,1.813498197,2.349304482,0.473982483
45.69447319,2.62885531,13.67211757,11.66425171,9.283792176,12.11964397,0.165597185,1.842268681,2.442558477,0.486441731
48.33698259,2.231258472,13.86716714,11.61505578,9.415076634,9.602752581,0.156396622,1.543113335,2.710874778,0.521322073
47.97615312,2.436983579,15.07164523,10.59512603,10.33364711,8.722936931,0.177805669,1.453822822,2.614789248,0.617090263
47.8799875,2.416918429,15.03281592,10.46984061,10.4073341,8.771747057,0.177101781,1.531409522,2.677362225,0.635482863
45.99480519,2.451948052,13.92207792,12.37402597,9.745454546,11.06493506,0.166233766,0.893506494,2.92987013,0.457142857
48.78500824,2.090197694,14.57990115,10.85255354,9.544892916,9.287479407,0.164744646,1.565074135,2.605024712,0.525123559
48.75555097,2.096457709,14.43767427,10.95734793,9.325622225,9.656098317,0.165238046,1.476815037,2.612826603,0.516368894
44.9689441,2.795031056,13.97515528,11.83229814,9.047619048,11.61490683,0.175983437,1.449275362,3.530020704,0.610766046
44.77765225,2.752387799,13.74139879,11.68737804,9.037691281,11.8516997,0.174591763,2.351853754,3.0296806,0.595666016
44.918741,2.756634437,13.94774738,11.71569636,9.205924707,11.40711788,0.16457519,2.252622917,3.024069122,0.606871014
44.84599589,3.121149897,14.12731006,12.82340862,9.568788501,8.993839836,0.174537988,1.314168378,4.32238193,0.708418891
45.39175258,2.855670103,14.26804124,12.59793814,9.567010309,9.206185567,0.175257732,1.06185567,4.113402062,0.762886598
44.59585011,2.952410447,13.39940126,13.18261588,9.93083514,9.827604005,0.185816042,0.877464643,4.242799628,0.805202849
